network_city,network_name,station_name,station_id,station_latitude,station_longitude,empty_slots,free_bikes,total_bikes
London,santander-cycles,"300098 - Hurlingham Park, Parsons Green",631d0a4d673ca6ab0a67af93f61013c1,51.470131,-0.20464,9,11,20
London,santander-cycles,"300101 - Little Brook Green, Brook Green",74f2d9391f29014770175f75abe90553,51.496664,-0.223868,14,19,33
London,santander-cycles,"300100 - Limburg Road, Clapham Junction",6b86ff2eb6ffce7a525b1f7d5290cb1f,51.4619230679,-0.165297856693,17,4,21
London,santander-cycles,"300070 - Imperial Wharf Station, Sands End",2765e4eac07830d01f38edd39e52b6e0,51.474665,-0.18316517,6,19,25
London,santander-cycles,"300032 - Victoria & Albert Museum, South Kensington",d0fc27bc82f47b9966c048ae5d93878b,51.495898,-0.173009,2,28,30
London,santander-cycles,"300210 - Halford Road, West Kensington",e5bef29f53361738b2e94538ca9d8a9a,51.483911,-0.19760944,11,13,24
London,santander-cycles,"300213 - Monier Road, Hackney Wick",24ab10d466840d868d4bf46225049c54,51.5403115,-0.021630359,21,6,27
London,santander-cycles,"300200 - East Village, Queen Elizabeth Olympic Park",b1c256158ef680127fc708ee48af4b3b,51.546326,-0.00993526,33,1,34
London,santander-cycles,"300233 - Aquatic Centre, Queen Elizabeth Olympic Park",bcb7d8a448587956340ec74430e0893c,51.54094,-0.010510565,2,62,64
London,santander-cycles,"300227 - Timber Lodge, Queen Elizabeth Olympic Park",47bba14a9288c1ae740ef66500ed5107,51.546805,-0.01469126,29,6,35
London,santander-cycles,"300226 - Copper Box Arena, Queen Elizabeth Olympic Park",cbfdd7b66cc21a9d41f6b6987ac96fb3,51.544909,-0.0205426,8,23,31
London,santander-cycles,"300234 - Stratford Station, Stratford",96a2d1f3d11361f21b51da0df5786d20,51.541793,-0.00481,3,25,28
London,santander-cycles,"300214 - Blackfriars Road, Southwark",6a4a5799ca9a7b71a79601454d146d0b,51.505461,-0.10454093,5,37,42
London,santander-cycles,"300205 - Cromer Street, Bloomsbury",1573adc95e0db280dd1531ea15f74eda,51.528279,-0.11955857,10,18,28
London,santander-cycles,"300204 - Victoria Rise, Clapham Common",fbd3c3002688d5e6ad8c6479a3031423,51.461376,-0.14780467,22,1,23
London,santander-cycles,"300201 - Coram Street, Bloomsbury",56265577799c01b2754edd655d4aaa06,51.524,-0.12640984,16,13,29
London,santander-cycles,"300211 - Ossulston Street, Somers Town",fcedd183a384beb226c0c25e04df208b,51.5293,-0.12827903,16,14,30
London,santander-cycles,"300212 - Birkenhead Street, King's Cross",072c36394de14cadaae53d0086822740,51.5301998755,-0.122299440803,7,20,27
London,santander-cycles,"300202 - Kings Gate House, Westminster",6443d6fd204d5485698ddf6113121faa,51.4976984561,-0.137598896295,4,20,24
London,santander-cycles,"300248 - Sopwith Way, Battersea Park",a24ee9277e9aa1238727097fc4a26f37,51.4811219398,-0.149035374873,1,29,30
London,santander-cycles,"300208 - Lavington Street, Bankside",0f16524487ca1a3265628ca1fdd0bdb9,51.5052241745,-0.0980318118664,0,29,29
London,santander-cycles,"300209 - Albert Square, Stockwell",106c1fdcd37c9cd81b5cfe053d3a1afe,51.4765900593,-0.118256789081,20,12,32
London,santander-cycles,"300238 - Southwark Street, Bankside",4390c32dba33599524f05b3bab0de1dc,51.5054099403,-0.0983410884509,0,23,23
London,santander-cycles,"300243 - Good's Way, King's Cross",95609b82d35fd13d1f6d1bfefcad094c,51.5346677396,-0.125078652873,13,14,27
London,santander-cycles,"300244 - The Metropolitan, Portobello",e8d1dc1f1e8d2256332ed6e32f5921ab,51.520509,-0.20080483,11,7,18
London,santander-cycles,"300241 - Handyside Street, King's Cross",d36ee573e5439138ff56a137ec945093,51.5372405623,-0.124807385707,8,19,27
London,santander-cycles,"300236 - Bevington Road West, North Kensington",3c6fe0ea578cbec01bb88d126dfa7d3a,51.5212,-0.208888173,13,11,24
London,santander-cycles,"300207 - Gauden Road, Clapham",1e816bbbb2182f9673f9b15db86165bf,51.464995,-0.13090885,9,19,28
London,santander-cycles,"300240 - Lincoln's Inn Fields, Holborn",6470019e9d2cfd6a0a3daab5569f4596,51.5162778834,-0.118272991635,27,1,28
London,santander-cycles,"300237 - Tate Modern, Bankside",8da67bee71b3c7d2f278c25a61c71cea,51.5067252868,-0.0988072461627,9,21,30
London,santander-cycles,"300228 - Westferry Circus, Canary Wharf",d6e1b9e0c27bc47a8adb706ca8755bfd,51.5057030357,-0.0277727426235,2,34,36
London,santander-cycles,"300217 - Here East North, Queen Elizabeth Olympic Park",93e7b5e58c97efa3c76192e5447d47dd,51.5487311915,-0.0226065549321,8,20,28
London,santander-cycles,"300224 - New Spring Gardens Walk, Vauxhall",ee8c0232639e1cdad44a75f9a59549a5,51.4878074485,-0.122759625866,14,23,37
London,santander-cycles,"300245 - Clapham Road, Lingham Street, Stockwell",17dd7cad2893d58d50f9f8391bc81d0a,51.4714330677,-0.123670735702,28,2,30
London,santander-cycles,"300219 - Here East South, Queen Elizabeth Olympic Park",7bee4aa893c267515322f2a1cfc103ba,51.5465327935,-0.0205975904647,10,18,28
London,santander-cycles,"300232 - Riverlight South, Nine Elms",3cbc93ed6f301f12326001c10c956c04,51.4813354746,-0.138212295869,3,23,26
London,santander-cycles,"300239 - Victory Place, Walworth",effde7fc2c87ecdb0ae495030835f6a3,51.492807,-0.091938,15,9,24
London,santander-cycles,"300221 - Battersea Power Station, Battersea Park",5c6681ec2db278ca2bba672b509284aa,51.4835074867,-0.147714557371,26,1,27
London,santander-cycles,"300242 - Allington Street, Victoria",3d1d3d7c761aba65a36b6b22d4975c92,51.496863,-0.1429434,21,7,28
London,santander-cycles,"300247 - Cranmer Road, Stockwell",bafe2ed1fb333db963f305340c1ef993,51.479601,-0.11147178,15,9,24
London,santander-cycles,"300225 - Normandy Road, Stockwell",ce4c49a845b47ebc7c7a4881d4543798,51.473874,-0.11258096,13,19,32
London,santander-cycles,"300230 - Wynne Road, Stockwell",3b837e258b1fc7c844a62e292d7e4e39,51.469217,-0.11268674,16,9,25
London,santander-cycles,"300229 - Sidney Road, Stockwell",2873127caabb5916e1e153e5000ff06b,51.469202,-0.11902256,16,11,27
London,santander-cycles,"300215 - St John's Crescent, Brixton",fa24c54d901cf271138c7cd43723bdc7,51.466232,-0.11317995,0,25,25
London,santander-cycles,"200240 - Ferndale Road, Brixton",eaeacbf1ade80d293e545af87b12daa7,51.464019,-0.11578197,2,28,30
London,santander-cycles,"300206 - Saltoun Road, Brixton",bca76764102e59f7ca3f9a0d85c89b9a,51.460232,-0.11537509,0,42,42
London,santander-cycles,"300216 - Gas Holders, Battersea Park",ca789275d1eefb41eb4c5882f709ddbc,51.477966,-0.14785703,2,24,26
London,santander-cycles,"300220 - Farringdon Street, Holborn",fc0a260fc584c45809316ef2fbcd9ce7,51.516785,-0.10494775,25,0,25
London,santander-cycles,"300235 - York Way, Kings Cross",6900a8774d4b47db2cd8c16b3488d4f2,51.541596,-0.12544145,18,6,24
London,santander-cycles,"300222 - Fore Street Avenue, Guildhall",33a8f7debb870fa15bb4c843fc2b5120,51.518093,-0.0914017,24,1,25
London,santander-cycles,"200144 - Sea Containers, South Bank",81ad7dfdd9e33c21efc5ce00302f4d92,51.508033,-0.10682363,11,19,30
London,santander-cycles,"002667 - Tower Wharf, Bermondsey",7316372c4a7205d05c5bab52e27493a6,51.500845,-0.074704305,1,19,20
London,santander-cycles,"300252 - Canada Water Station, Rotherhithe",b31dfba79454fb973dfeefbfe5253d7f,51.498439,-0.049150215,2,33,35
London,santander-cycles,"300029 - Lee Valley VeloPark, Queen Elizabeth Olympic Park",7df7c586d74bbe3dc73d2f5de3686283,51.549369,-0.015717614,9,35,44
London,santander-cycles,"300060 - Brandon Street, Walworth",849f48b48bafbb89ec76ebcd99426342,51.489102,-0.0915489,0,22,22
London,santander-cycles,"300063 - Burgess Park Albany Road, Walworth",e3510c1d72764fdb985f5fa0dd6febe3,51.48224,-0.0942844,20,10,30
London,santander-cycles,"200049 - St. Katharine's Way, Tower",ba9551ffdb93b1dabce99cafd7973461,51.505697,-0.070542,10,14,24
London,santander-cycles,"300023 - All Saints Church, Portobello",2648082b0340961e2ca04b2dc1eb3e9a,51.51632095,-0.202608612,16,21,37
London,santander-cycles,"200015 - Ladbroke Grove Central, Ladbroke Grove",c96940e376246397b21367f2ded1dfd2,51.511624,-0.205921,19,2,21
London,santander-cycles,"200065 - Lansdowne Walk, Ladbroke Grove",fe00fc450f442ff05c04094b92dfdb1b,51.509591,-0.204666,11,10,21
London,santander-cycles,"300034 - St. Mark's Road, North Kensington",39e111e0b4b279c6808de06856bbd0a4,51.51687069,-0.213872396,10,11,21
London,santander-cycles,"001016 - Hereford Road, Bayswater",6d6da2e60f3c4b02c87b598efe02fa20,51.513735,-0.193487,16,6,22
London,santander-cycles,"001182 - Notting Hill Gate Station, Notting Hill",63cb017e99c3f2144a223368da42fb1c,51.50935342,-0.196422,30,0,30
London,santander-cycles,"002589 - Pembridge Villas, Notting Hill",1f349127b8f58a8a3d1f7294d298dce0,51.51108452,-0.197524944,11,5,16
London,santander-cycles,"002682 - Turquoise Island, Notting Hill",ccd031a36e054c2989189818d02195af,51.51431171,-0.200838199,16,5,21
London,santander-cycles,"300026 - All Saints' Road, Portobello",3551a750788ff29b0acf85bcf5513a1c,51.5190427,-0.204764421,18,4,22
London,santander-cycles,"300090 - Blenheim Crescent, Ladbroke Grove",2ee4a83f8407ed8dbccfb872bc3421c1,51.51510818,-0.208565479,12,10,22
London,santander-cycles,"001221 - St. George Street, Mayfair",2302e612fc97753472b534a6bb2e4c73,51.51196,-0.142783033,10,8,18
London,santander-cycles,"001114 - Pont Street, Knightsbridge",367e08c523c6b20c0bfcb44d92acb002,51.4968865,-0.161203828,2,22,24
London,santander-cycles,"200045 - Garnet Street, Shadwell",9cccc5be9f1211ba2231733085780601,51.508447,-0.055167,8,16,24
London,santander-cycles,"001230 - Millennium Hotel, Mayfair",87f883703c381d27982f597be44f2968,51.5109192966489,-0.1511263847351,19,8,27
London,santander-cycles,"001013 - St. Chad's Street, King's Cross",d0ca154129878ce71261d563d8da9238,51.53005939,-0.120973687,2,21,23
London,santander-cycles,"003420 - Sedding Street, Sloane Square",8e74e96bcc8d74d7621f8201cee921dd,51.49313,-0.156876,10,17,27
London,santander-cycles,"003424 - Broadcasting House, Marylebone",7c43ac2c8fefa2a6e3e0e6b57654e7cf,51.51811784,-0.144228881,6,12,18
London,santander-cycles,"003422 - Charlbert Street, St. John's Wood",3cfb2e2f14bae0a732355a62bddc9c5b,51.53430039,-0.1680743,8,8,16
London,santander-cycles,"003423 - Maida Vale, Maida Vale",eb6118aa3239e9efa04140f0b59d1421,51.529857,-0.18348604,28,11,39
London,santander-cycles,"000970 - Scala Street, Fitzrovia",34f12d82e3ca61d17f7d9c12370d3a94,51.51991453,-0.136039674,19,2,21
London,santander-cycles,"000988 - Great Russell Street, Bloomsbury",4e51d9371d163d00fa429d4ab45d5a3b,51.51772703,-0.127854211,21,5,26
London,santander-cycles,"003426 - Lansdowne Drive, Hackney Central",31bdd619e2329a357d6a2539e03a204e,51.539834,-0.062806212,3,23,26
London,santander-cycles,"003425 - Northington Street , Holborn",3704deafdc9a47f1a3b445511be1477b,51.5222641,-0.114079481,13,6,19
London,santander-cycles,"003421 - Red Lion Square, Holborn",fc361652ce79b548fb53570c962bb381,51.51943538,-0.119123345,14,2,16
London,santander-cycles,"001004 - Doric Way , Somers Town",b6f5084be0c3ad9e5be9543651f265b4,51.5288338,-0.132250369,21,29,50
London,santander-cycles,"003427 - Fanshaw Street, Hoxton",1fc53089767ea1c8d51982563a0b43ea,51.52953709,-0.083353323,25,11,36
London,santander-cycles,"003428 - Pancras Road, King's Cross",ec216701477953002c2cc922394e7c3d,51.5341235,-0.129386874,7,9,16
London,santander-cycles,"003444 - Penywern Road, Earl's Court",ecd177cb46c6118e64a17c69d05497d9,51.49159394,-0.192369256,11,6,17
London,santander-cycles,"003442 - Abingdon Villas, Kensington",ff26abff5db37c1b3563bd0c430476b2,51.4973875,-0.197245586,1,16,17
London,santander-cycles,"001083 - Commercial Street, Shoreditch",f9f8531f585de0fe217f9f5b797c22ad,51.52127071,-0.0755789,4,12,16
London,santander-cycles,"000979 - Wenlock Road , Hoxton",a53a337ad06159c59912543b2f2e1415,51.53099181,-0.093903825,1,27,28
London,santander-cycles,"003437 - Curzon Street, Mayfair",7a3a5525ca95ba28f5f4edc90a52176a,51.50706909,-0.145904427,6,10,16
London,santander-cycles,"000986 - Finsbury Library , Finsbury",93b7ba3399d27c5f692353912192d241,51.52671796,-0.104298194,17,12,29
London,santander-cycles,"000967 - Golden Lane, Barbican",3747098b1d3172d39190f67f08e4db9a,51.52174785,-0.094475072,25,2,27
London,santander-cycles,"000974 - Guilford Street , Bloomsbury",ad77c823e0df2ff31a5779acfe01ffdf,51.52334672,-0.120202614,12,20,32
London,santander-cycles,"001017 - Great Dover Street, The Borough",705d5bc85eb3db15b490092ac523e8cf,51.49738251,-0.089446947,9,24,33
London,santander-cycles,"000990 - Cotton Garden Estate, Kennington",8d6c20f30cccc9c52d0e2e03cdfe6588,51.4907579,-0.106323685,15,9,24
London,santander-cycles,"000989 - Murray Grove , Hoxton",a03acb9739d271058a5a1a82c61d9b4d,51.53089041,-0.089782579,2,25,27
London,santander-cycles,"000969 - Gower Place , Euston",86ad810b4f6ab5bee635aa544e8c7e20,51.52522753,-0.13518856,16,1,17
London,santander-cycles,"000985 - Hatton Garden, Holborn",ce35f1c4c63edf5aafb5a5c4c4d0d59e,51.51882555,-0.108028472,25,3,28
London,santander-cycles,"000983 - Euston Road, Euston",99c99aeaa74346da4dcfc157917181de,51.5262363,-0.134407652,23,1,24
London,santander-cycles,"001066 - Calshot Street , King's Cross",1b835ecc23009691754761254cf8c0f7,51.53136059,-0.117069978,5,19,24
London,santander-cycles,"003432 - Farringdon Lane, Clerkenwell",23c0d5f1a5a05824a6f13720427977a7,51.52352001,-0.108340165,6,10,16
London,santander-cycles,"001000 - Vauxhall Cross, Vauxhall",5b681d701d430c266f24ba8cb01d1fdd,51.48591714,-0.124469948,14,3,17
London,santander-cycles,"000976 - Longford Street, The Regent's Park",f9eb8d8d1e06a80682a9e22fe49bbabd,51.52559505,-0.144083893,18,3,21
London,santander-cycles,"003433 - Sadlers Sports Centre, Finsbury",897bb39e0ea6a2102df0eb098a42c594,51.52486887,-0.099489485,4,13,17
London,santander-cycles,"003448 - Webber Street , Southwark",85dd8e823090d655dd4c236851f641e8,51.50069361,-0.102091246,24,21,45
London,santander-cycles,"003450 - Great Titchfield Street, Fitzrovia",140eade370399498e89843c64f593e91,51.52025302,-0.141327271,15,4,19
London,santander-cycles,"003453 - Chancery Lane, Holborn",96966d36a0df30576a1f27d3cc7f0c0a,51.514274,-0.111257,15,0,15
London,santander-cycles,"003452 - Panton Street, West End",97f177f4bd2a57bccad534e306e60efb,51.50963938,-0.131510949,8,13,21
London,santander-cycles,"003449 - Breams Buildings, Holborn",10c02c62cbb5a643643975e3ab27f7d6,51.51593725,-0.111778348,20,5,25
London,santander-cycles,"000994 - Tanner Street, Bermondsey",aaf16bfefb12f055d960c4e0cbb7917b,51.50064702,-0.078600401,5,36,41
London,santander-cycles,"003434 - Sancroft Street, Vauxhall",a4ec3b1ad5679a6c57177acfb1c318ca,51.48947903,-0.115156562,12,12,24
London,santander-cycles,"003438 - Devonshire Square, Liverpool Street",c11da8316d156f016f9d70b598ec8e6e,51.51646835,-0.079684557,5,11,16
London,santander-cycles,"001006 - Bayley Street , Bloomsbury",4911693b4793a99186f2c90909954ac4,51.51858757,-0.132053392,16,9,25
London,santander-cycles,"003439 - Tavistock Place, Bloomsbury",33b43cd4ba904b92de79cf2e570970dc,51.5262503,-0.123509611,9,10,19
London,santander-cycles,"001076 - Walnut Tree Walk, Vauxhall",d846a6e65490cdd1dd9ce3781de74e31,51.49368637,-0.111014912,4,16,20
London,santander-cycles,"001082 - Borough Road, Elephant & Castle",26f3ace6e97fd4188f5059d957af55e7,51.49889832,-0.100440521,2,39,41
London,santander-cycles,"001070 - Bricklayers Arms, Borough",34b0ed5dc0e100f0b0f5cd9dc1439f33,51.49506109,-0.085814489,4,24,28
London,santander-cycles,"003447 - Gloucester Road (North), Kensington",004cab6485d7adb50b6a85cbe152399a,51.49792478,-0.183834706,18,0,18
London,santander-cycles,"000972 - Hampstead Road, Euston",8900f70cf9dd2215d75a5bcc3f6ab2fb,51.52554222,-0.138231303,50,4,54
London,santander-cycles,"001059 - Albert Embankment, Vauxhall",1c8b54899f475eef63a106429e499ef1,51.49043573,-0.122806861,21,3,24
London,santander-cycles,"003441 - Vicarage Gate, Kensington",a00a8469357c70b0a63b6a19647fc6a5,51.50472376,-0.192538767,12,6,18
London,santander-cycles,"001061 - Stonecutter Street, Holborn",5aed0dcfbbed838d25751b6c950446e2,51.51580998,-0.105270275,19,2,21
London,santander-cycles,"003435 - Gloucester Road (Central), South Kensington",7ba6641f81a7669039947f3533592670,51.49646288,-0.183289032,17,2,19
London,santander-cycles,"001062 - Braham Street, Aldgate",7e06462eb104da436af357e4ccc05a76,51.51423368,-0.073537654,25,9,34
London,santander-cycles,"000998 - Lollard Street, Vauxhall",79eaa08133de6c86ad78ae63ef229fdc,51.49288067,-0.114934001,3,22,25
London,santander-cycles,"000964 - Bath Street, St. Luke's",229d9889deda4e8b1a1b6a0f219e159f,51.52589324,-0.090847761,1,17,18
London,santander-cycles,"001086 - Baker Street, Marylebone",b2dab5bac41bfdcb17578e76bff6f341,51.51891348,-0.156166631,16,6,22
London,santander-cycles,"001068 - Norton Folgate, Liverpool Street",0240e9a1639bc6cb84aa11a2d28e1584,51.52111369,-0.078869751,8,15,23
London,santander-cycles,"000992 - St. John Street, Finsbury",c93a29476bef09b1d11ab598160c28f4,51.52836014,-0.104724625,0,18,18
London,santander-cycles,"001069 - Eaton Square, Belgravia",95cb9e8de32f7f352b060d10375e05a5,51.49654462,-0.150905245,9,11,20
London,santander-cycles,"001063 - Wood Street, Guildhall",72c9fde8ce6037dd6c014f5f7e3bef64,51.51700801,-0.09388536,17,0,17
London,santander-cycles,"003451 - Golden Square, Soho",5195a6a803c866bd21d4923f71c3e603,51.5118973,-0.137043852,3,15,18
London,santander-cycles,"001005 - Eversholt Street , Camden Town",6a71ec355afabf8f1e4b2176c481dbd1,51.53300545,-0.136792671,16,0,16
London,santander-cycles,"003436 - Derry Street, Kensington",62cecd6bc82ece1b445983a7b3d110fb,51.50136494,-0.191462381,6,12,18
London,santander-cycles,"001078 - Lambeth Road, Vauxhall",6519869a18cd87b32a349aa16cb6ed9e,51.49488108,-0.117974901,16,2,18
London,santander-cycles,"001003 - Chapel Place, Marylebone",7913cdc8a54d24804d90dbe2718c0505,51.51530805,-0.147203711,19,10,29
London,santander-cycles,"000965 - Tachbrook Street, Victoria",59e072e16d3bf77a43cd89e9f2f2d35a,51.49211134,-0.138364847,1,15,16
London,santander-cycles,"001073 - Kennington Road Post Office, Oval",43683893fc3c5bd00726ebdba71eaccb,51.48478899,-0.110683213,3,15,18
London,santander-cycles,"001002 - Holy Trinity Brompton, Knightsbridge",22111b71adc75acb6bd0a3584907b0c6,51.49705603,-0.168917077,5,23,28
London,santander-cycles,"000966 - New Kent Road, The Borough",92d750b2e1edd463883433f9ba22f9cc,51.49443626,-0.092921165,12,21,33
London,santander-cycles,"001094 - Wright's Lane, Kensington",92956fc8461e6fd36db4f14fea45d651,51.50039792,-0.193068385,15,22,37
London,santander-cycles,"001178 - Cleveland Gardens, Bayswater",a06cf8b22c859d4494da6c819c702fe5,51.515607,-0.183118788,11,5,16
London,santander-cycles,"001057 - Hardwick Street, Clerkenwell",0299b28dbeb0f206f4bd894105b3c143,51.52784273,-0.108068155,11,19,30
London,santander-cycles,"000997 - Worship Street, Shoreditch",212adf7b98627cc26db562dc1c293fd0,51.521668,-0.079608554,50,1,51
London,santander-cycles,"001173 - Gloucester Terrace, Bayswater",2b583796f0c314671d377d6bb7ac374a,51.51791921,-0.188098863,17,6,23
London,santander-cycles,"001166 - Bell Street , Marylebone",73ee7ff8e483a294f1fc8baed1e2d748,51.52202903,-0.165842551,10,8,18
London,santander-cycles,"001165 - Riverlight North, Nine Elms",db5d85f5545c138a6e65c603a1b414f4,51.482362,-0.13612398,6,18,24
London,santander-cycles,"001164 - Portland Place, Marylebone",daf86fce908419d1cc3c5ef61ce440db,51.52071513,-0.14521173,21,13,34
London,santander-cycles,"001174 - Alderney Street, Pimlico",0793190786c7e2436cbd7b2e35b80783,51.48805753,-0.140741432,3,11,14
London,santander-cycles,"001172 - Queen's Gate (South), South Kensington",8286c006b3a0df87f5dc28855bebc67d,51.49247977,-0.178433004,17,8,25
London,santander-cycles,"001104 - Claremont Square, Angel",5504ece9023cac24cfc7c6b690786f28,51.53166681,-0.109914711,12,6,18
London,santander-cycles,"001106 - Rampayne Street, Pimlico",2af132980e1adfb83bf1c03d248d3d9c,51.48997562,-0.132845681,10,11,21
London,santander-cycles,"000961 - Union Street, The Borough",607a284a2ef5f638d04bc3bbdeef1a0a,51.50368837,-0.098497684,7,10,17
London,santander-cycles,"001105 - LMU Commercial Road, Whitechapel",1f8af740ce4b0aceaf3a6f327d3338c2,51.51492456,-0.066078037,8,6,14
London,santander-cycles,"001171 - New Road 1 , Whitechapel",587808be4f977f94d640bee62395d3aa,51.518154,-0.062697,20,16,36
London,santander-cycles,"001175 - Mallory Street, Marylebone",631049841514f97b5f6046ef94076c2b,51.52505151,-0.166304359,15,5,20
London,santander-cycles,"003454 - Denyer Street, Knightsbridge",89c49273f6adc36c18b8104f9900994d,51.49358391,-0.165101392,21,9,30
London,santander-cycles,"003487 - Campden Hill Road, Notting Hill",3ddf95a88940413acffe973f6d391e3d,51.50658458,-0.199004026,12,5,17
London,santander-cycles,"001170 - Horseferry Road, Westminster",91962365b0cb445b06704d8ab1a4f4fe,51.49481649,-0.13045856,1,15,16
London,santander-cycles,"001081 - Liverpool Road (N1 Centre), Angel",ac18f9273fd960145da73ab7b7689cf8,51.53450449,-0.106992706,21,3,24
London,santander-cycles,"001099 - Frampton Street, Paddington",0808c4044c132d65fe7b2993667ff21a,51.5233534,-0.175116099,26,6,32
London,santander-cycles,"001103 - Gloucester Street, Pimlico",2c789b57ba3a7662fa47d6555fedec69,51.49096258,-0.139625122,19,6,25
London,santander-cycles,"001091 - St. John's Wood Church, The Regent's Park",449e5356254f1ab3c8aa352a4abfa564,51.530529,-0.167515,48,2,50
London,santander-cycles,"003440 - Royal Avenue 1, Chelsea",bf6df1db7def4f320bacb16a643999e7,51.489932,-0.162727,7,3,10
London,santander-cycles,"001194 - Westminster University, Marylebone",21c8166f2da7268d15a593e1055fe1f6,51.52248185,-0.154907218,9,7,16
London,santander-cycles,"001180 - Bourne Street, Belgravia",8489307e1040b42b2b4729a430ef93ab,51.490959,-0.1532331,4,12,16
London,santander-cycles,"001095 - LSBU (Borough Road), Elephant & Castle",4c5f595119d2d0fe504f3e0d0166ebff,51.49874469,-0.103132904,21,14,35
London,santander-cycles,"001184 - St. Mary Axe, Aldgate",ffed1f8b73ecaad1a851050b9632e0c7,51.51422502,-0.080660083,15,6,21
London,santander-cycles,"001087 - Belgrave Road, Victoria",e86f0e7be2bdfddfdf8d23e3131d5bae,51.49320445,-0.144132875,15,14,29
London,santander-cycles,"001191 - Barbican Centre, Barbican",0b3b4139c1537752cee3c2a49f3551ca,51.52004497,-0.092176447,18,1,19
London,santander-cycles,"001142 - Tooley Street, Bermondsey",b81833c658539bb94d8aec6735fb8029,51.5034938,-0.07962099,3,24,27
London,santander-cycles,"001077 - Royal London Hospital, Whitechapel",287b0e689e6bfee27869923990b91bf5,51.518675,-0.06111,10,32,42
London,santander-cycles,"001187 - St. John's Wood Road, St. John's Wood",90ee7aa32e29e6818e4706e49dda1c31,51.5272947,-0.174653609,28,7,35
London,santander-cycles,"001206 - Montpelier Street, Knightsbridge",c1eb30e4d2f4458fd6a41e4556047e37,51.49888404,-0.165471605,6,10,16
London,santander-cycles,"200069 - Knaresborough Place, Earl's Court",8644a3e104a87864707ba75ed71875d6,51.49363156,-0.190603326,4,14,18
London,santander-cycles,"001196 - Vincent Square, Westminster",43394f786a5dae0e1a96bd5fdc09cbd4,51.49398524,-0.136928582,1,18,19
London,santander-cycles,"001189 - Long Lane , Bermondsey",0229d9e377ddbec96804f441d5eaabc3,51.49907558,-0.085666316,7,13,20
London,santander-cycles,"001199 - The Tennis Courts, The Regent's Park",b224d41f7b616f28ab51d0a647cdcb16,51.52536703,-0.153463612,10,6,16
London,santander-cycles,"001197 - Sackville Street, Mayfair",2db775eff9ba5222e5c53580d025782b,51.51004801,-0.138846453,8,10,18
London,santander-cycles,"001200 - Ontario Street, Elephant & Castle",2f99eb25296c0d8a23bcc9fa5e1ab6d9,51.49652013,-0.101384068,5,10,15
London,santander-cycles,"001158 - St. Martin's Street, West End",0356bcafae23d70c27ca1c0daeb2a764,51.50908747,-0.129697889,6,12,18
London,santander-cycles,"001203 - Eastbourne Mews, Paddington",6d356f013370095b07a1ac81f7e7def4,51.51641749,-0.179135079,33,1,34
London,santander-cycles,"001202 - Wellington Street , Strand",db33eceb9f98581655c2685f7e811d8f,51.51175646,-0.119643424,8,16,24
London,santander-cycles,"001188 - London Zoo Car Park, The Regent's Park",afc905773e187285152c9ebf422103c6,51.53692216,-0.150181444,30,6,36
London,santander-cycles,"010627 - Grosvenor Square, Mayfair",1c5b32240dab6a67650acf77d6aa677b,51.51217033,-0.150481272,3,14,17
London,santander-cycles,"010623 - Greycoat Street , Westminster",0b9d0cf63466b494b222dda8bf8a61aa,51.49459148,-0.134234258,4,13,17
London,santander-cycles,"002694 - Clapham Common Station, Clapham Common",74626facccd213ef091c1f9b8497f0ce,51.461388,-0.13922146,21,0,21
London,santander-cycles,"002685 - South Kensington Station, South Kensington",6b89afb2b02682c27ffdfb3c73c7a487,51.494412,-0.173881,1,14,15
London,santander-cycles,"002691 - Howland Street, Fitzrovia",abf6c7b8129b0fc2b96da2a2991afcbd,51.520994,-0.139016,24,6,30
London,santander-cycles,"002686 - Royal College Street, Camden Town",f24e5a2aa55df64ce4bbc9c1e8ccb478,51.536264,-0.133952,41,16,57
London,santander-cycles,"003507 - Store Street, Bloomsbury",fcc0e9e121eee23acf6d03fc5d8545f9,51.519572,-0.13214036,31,1,32
London,santander-cycles,"002690 - City Road, Angel",78f6e5f811d55efc101ca6fa79d497bd,51.530344,-0.100168,3,44,47
London,santander-cycles,"010632 - Kensington Town Hall, Kensington",4cd72f7733d5495f3d51cfec30720f5c,51.50194596,-0.194392952,11,7,18
London,santander-cycles,"002669 - Charlotte Street, Fitzrovia",667d571112d82080bf1cd6f7f75fe475,51.51953043,-0.13577731,9,5,14
London,santander-cycles,"002703 - Fire Brigade Pier, Vauxhall",8f8b91218424d368afb1fd42d198ac48,51.49369988,-0.121394101,14,16,30
London,santander-cycles,"002699 - Snow Hill, Farringdon",468e55c11e25e3e31cf8b6305a6858fb,51.51733427,-0.103604248,4,11,15
London,santander-cycles,"002698 - Aberdeen Place, St. John's Wood",840183d5e5c0aaa1afe599b3f3b61afa,51.524826,-0.176268,10,8,18
London,santander-cycles,"002695 - Cadogan Gardens, Chelsea",f19019e79f2261e26f7c05d9c49ff6fa,51.492462,-0.159919,6,9,15
London,santander-cycles,"002693 - Shouldham Street, Marylebone",2c8768870b94da967a117e459bfc38a8,51.51809,-0.163609,9,7,16
London,santander-cycles,"010631 - Holland Park, Kensington",42d7fc630fd13200727d88af5f655d87,51.502319,-0.200742,23,7,30
London,santander-cycles,"002687 - Brick Lane Market, Shoreditch",a13c0b360e7d73624fb7b891e636d6da,51.52261762,-0.071653961,0,24,24
