network_city,network_name,station_name,bike_station_id,station_latitude,station_longitude,empty_slots,free_bikes,total_bikes,poi_id,poi_name,poi_distance_from_bike_stn,poi_latitude,poi_longitude,poi_bsns_category,review_count,rating
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,4aed6e21f964a5209ccd21e3,Phoenix Palace,236,51.522421,-0.15898,Dining and Drinking,,
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,55de044c498ed335a74976bb,Dunkin' Donuts,247,51.52244,-0.157412,Dining and Drinking,,
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,541adf81498e50aff8f480d1,Shakeshuka,278,51.522247,-0.158079,Dining and Drinking,,
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,4d3ebe42557d6dcb0b555144,Sherlock Holmes Statue,284,51.522522,-0.156812,Landmarks and Outdoors,,
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,annFT8pEr7pjqCfQXKY9dw,Madame Tussaud's,330,51.522895,-0.154968,Dining and Drinking,323.0,3.5
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,Q_rR0j8TS-2gJIMHAYh_jw,Bill's,331,51.521638,-0.157553,Dining and Drinking,52.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,JSXnB6RipjQdQOXoh9IGgA,The Regent's Park,479,51.5282902069734,-0.155611038208008,Dining and Drinking,211.0,4.5
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,1E_88HzzIqclLmmfRU3cww,Seashell of Lisson Grove,513,51.5226478,-0.1657017,Dining and Drinking,129.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,CnxqwrH8M7QDzR2G2_taLw,Il Blandford's,517,51.520315,-0.155747,Dining and Drinking,79.0,4.5
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,skSR93eUT6KuFnDI4ksxUw,The Rajdoot,579,51.5205999,-0.153431,Dining and Drinking,104.0,4.5
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,je97zHcsRbKm5Ji10JtNSA,Dinings,655,51.519827,-0.164761,Dining and Drinking,67.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,C9pe5ristvyYnaGH8A8Urw,Fishworks,674,51.5201578,-0.1520129,Dining and Drinking,57.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,-hxvERPtfzzRMtEL-R661w,La Fromagerie,697,51.5198559022117,-0.152211421569433,Dining and Drinking,100.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,y8xX3BDj1bf7-wc4Q9Atvg,The Monocle Cafe,700,51.5188109085709,-0.154666668198166,Dining and Drinking,71.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,6tXkeZlisxTtdUsjDaTqaw,Chiltern Firehouse,705,51.5187121017659,-0.154846859653053,Dining and Drinking,166.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,78YWTO9mTmA7WHOl5JmksQ,Purl,741,51.518505,-0.154465,Dining and Drinking,71.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,q-OOWNDtWue-ALqtnL2iDQ,Trishna,805,51.518294,-0.153047,Dining and Drinking,103.0,4.5
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,cV9dn2Db9xzd4YnnEmMLnQ,Le Relais de Venise L'Entrecôte,887,51.518264,-0.151117,Dining and Drinking,195.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,hF7L2L1pcPqNrE0js9xMDw,The Wallace Collection,888,51.5174316756205,-0.153022552114862,Dining and Drinking,118.0,4.5
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,odnKjwTrgHDlgw0l43eKFA,The Golden Hind,909,51.5180015563965,-0.151026993989944,Dining and Drinking,262.0,4.0
London,santander-cycles,"001050 - Park Road (Baker Street), The Regent's Park",af92be8d5fd90a932222d0921beb37d8,51.52451738,-0.158963647,16,6,22,Y775ayDb-qviW7Ys_uzxEQ,Patty & Bun,1128,51.515786,-0.150785,Dining and Drinking,197.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,4ac518f4f964a520daae20e3,Apple Regent Street,48,51.514277,-0.142129,Retail,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,5139e79fe4b0bcfbb517fb3a,Other Stories,50,51.514902,-0.141474,Retail,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,54809081498e4fdfe7a8dce0,Five Guys Oxford Circus,69,51.514411,-0.140399,Dining and Drinking,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,5d55963106f37000089689e5,Molton Brown,75,51.513764,-0.141525,Retail,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,4ac518ecf964a52072ac20e3,Liberty of London,106,51.513765,-0.140333,Retail,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,5d91fa60b371280008a6feec,H&M Home,128,51.5155,-0.142576,Retail,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,58398e78288b6a0d9cfada7d,Ergon Deli,143,51.51316,-0.141708,Dining and Drinking,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,ep7Q8nZSqQJztyq_JgUGhg,Goodman,167,51.5131345,-0.1422486,Dining and Drinking,110.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,4bb9b09e7421a593baeec240,Goodman Steakhouse,170,51.513134,-0.142274,Dining and Drinking,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,4ac518cef964a52009a620e3,The Photographers' Gallery,176,51.514904,-0.139091,Arts and Entertainment,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,5a103c9d491be731203ba1cf,Bombay Bustle,179,51.512929,-0.142032,Dining and Drinking,,
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,zJNI06Y2zZQFh9OBSFCdgQ,Sketch,193,51.5127614699071,-0.14159163911048,Dining and Drinking,941.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,mc1KLbA1Sy4kUTKo0ZEeRQ,Dishoom,194,51.513087,-0.139767,Dining and Drinking,633.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,IBV7BsXnv2gX68nWUARhjw,Mother Mash,226,51.512935,-0.139414,Dining and Drinking,504.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,Gyus9t3spoc1Ymc-BChRFw,Cahoots Bar,270,51.512542,-0.1391,Dining and Drinking,115.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,LSvWWKNJi4-gaaRDU-VVYA,Golden Union Fish Bar,281,51.5153383,-0.1376925,Dining and Drinking,315.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,Fa9718rkbQuMh3DYgvsSYw,Bodean's,322,51.514481362499,-0.13676105637839,Dining and Drinking,263.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,qhbCUUn1CM27dvTPUwvAUA,Flat Iron,338,51.51212,-0.1384008,Dining and Drinking,447.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,xYYh1dd95idvwCoGZWq58g,BAO - Soho,367,51.5132221949841,-0.136528484994449,Dining and Drinking,199.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,AMfqUC9oYC0xc55MaXbvAA,NOPI,378,51.511617,-0.1385226,Dining and Drinking,281.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,bXo_3uLhacyeGJ0iF743PQ,Mildreds,381,51.5130233764648,-0.136484995484352,Dining and Drinking,302.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,tYynO1nOy1GKxMV3jkxbmw,The Breakfast Club,418,51.514733,-0.135406,Dining and Drinking,551.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,sYwBQ7mJYhB35nn-_SZstQ,Yauatcha,444,51.5137076071076,-0.135128831605189,Dining and Drinking,518.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,mvds37L7mCurGn3rGPM8ag,Kaffeine,444,51.51848,-0.14037,Dining and Drinking,181.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,zdyKTWY6jDasd6Q8BEJdAw,Honest Burgers Meard St - Soho,603,51.5134184063764,-0.132883885733008,Dining and Drinking,301.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,LOfW8J-1Tac-7aM04luJrg,Gelupo,626,51.5115509033203,-0.133706003427505,Dining and Drinking,213.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,ECyM2jq83wTVQrf9CEI01A,Burger & Lobster,648,51.5135487,-0.1322316,Dining and Drinking,315.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,e5jPAqpCcIAsTtasUN5h2g,The Wolseley,765,51.507617,-0.141012,Dining and Drinking,607.0,4.0
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,Vaq49W0ubGjuIc4h5_qQ0w,The Mayfair Chippy,842,51.5131345,-0.1533961,Dining and Drinking,376.0,4.5
London,santander-cycles,"000995 - Little Argyll Street, West End",d46fb01d95c44d99b48a515a6fc304ed,51.51449962,-0.141423695,6,15,21,ElxBJGffVB-jV1kMCG9PbQ,The National Gallery,1099,51.508929,-0.128302,Dining and Drinking,491.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,534295ec498e271e54f5f569,Iris & June,113,51.496769,-0.135825,Dining and Drinking,,
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,JJTlY7F3S9tiiO-eIeCL6g,Laughing Halibut,149,51.4966544699782,-0.133777235475182,Dining and Drinking,267.0,4.0
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,53c3c3ee498eb2376aa1a507,Keen,163,51.497331,-0.135393,Dining and Drinking,,
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,4adc8bf6f964a520182d21e3,Pret a Manger,171,51.497408,-0.134888,Dining and Drinking,,
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,52c9c91f498e32efeefe8556,Leon,197,51.497552,-0.136448,Dining and Drinking,,
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,53645bf211d2576d6ff59feb,Curzon Victoria,202,51.497492,-0.136577,Arts and Entertainment,,
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,4cbc35099552b60c840de48b,Ichiriki Sushi House,202,51.497302,-0.133671,Dining and Drinking,,
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,5c67f97335d3fc002c79193b,Chez Antoinette Victoria,237,51.498246,-0.135477,Dining and Drinking,,
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,YNduANMPzIVE8CzBH7YjEQ,Regency Café,302,51.4940143171,-0.13222007974201,Dining and Drinking,446.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,HxUDMIHUlvjgmhUciJJUyg,Quilon Restaurant,351,51.4987197,-0.1374994,Dining and Drinking,157.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,wdPCcml663tzNsnBWArE0g,The St. Ermin's Tea Lounge,369,51.4991015229692,-0.134610682725906,Dining and Drinking,64.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,EKM6VmUANUVy5wqXT7gEXQ,Bon Gusto,409,51.4992042,-0.1378462,Dining and Drinking,109.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,EvD20xcmZqb3RuvFej1mSw,The Cinnamon Club,439,51.497381,-0.129634,Dining and Drinking,197.0,4.0
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,Wjgxl0lSp_FRtzecbJ4FZQ,The Queens Arms,440,51.4925789,-0.1392194,Dining and Drinking,154.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,vmi7fEu1vy2Tj2yuYlgR0g,Kazan,500,51.4927,-0.14072,Dining and Drinking,123.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,jrRKp4dsl9uTQjBb0uBbfw,Pimlico Fresh,503,51.492391374275,-0.14021524722041,Dining and Drinking,166.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,5o8lm4tCTGgZfH0N4QAgMg,CASK Pub and Kitchen,517,51.49135039773,-0.13753688795203,Dining and Drinking,146.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,ySM7A1ljKIthN6ckAYdN5g,The Marquis of Westminster,579,51.491901,-0.140515,Dining and Drinking,127.0,4.0
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,R5t27MqnxMsO9Hu6KPXFlw,Bbar,616,51.497974,-0.143766,Dining and Drinking,76.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,BjPq77aiaKZAVUHIu2S3gA,The English Rose Cafe and Tea Shop,671,51.4980558,-0.1444512,Dining and Drinking,244.0,4.0
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,P2FLtbOmyCDCq2Q7g8RGZg,Westminster Abbey,682,51.4993203344498,-0.127374497474177,Dining and Drinking,378.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,LC3lv8g8hb8R_VqX1HMO-Q,St James's Park,748,51.502552,-0.134958,Dining and Drinking,193.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,MVyiRNig48ctlQFMS7YFtQ,Buckingham Palace,758,51.5013509618348,-0.14190799429293,Dining and Drinking,417.0,4.0
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,wDeBnvcwVI5rrMnKt-ATSA,Tate Britain,822,51.4907293031787,-0.126866769172693,Dining and Drinking,136.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,MwD0_P4DGGipWyyaXgIeKw,Churchill War Rooms,831,51.502259,-0.129341,Dining and Drinking,216.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,-lkF3GUBJvCjbzLSFbH31w,Houses of Parliament,859,51.499685,-0.124717,Dining and Drinking,184.0,4.5
London,santander-cycles,"003457 - Rochester Row, Westminster",d934ab5acccbbb3f3355b65760d2c188,51.49582705,-0.13547809,12,1,13,N3k9B1iF7irRV5BlqcItNQ,Big Ben,932,51.5007803427897,-0.124601009192702,Dining and Drinking,465.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,4bf4ecfc98ac0f47798c64a8,Barbican Highwalk,120,51.518559,-0.095015,Landmarks and Outdoors,,
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,5df767cd65816600085559c6,Barbie Green,273,51.517845,-0.092885,Dining and Drinking,,
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,Sf1u7eCFmf9E9B0agS1yXw,Cafe Du Marche,427,51.5206234,-0.1007171,Dining and Drinking,49.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,454,51.520481,-0.101486,Dining and Drinking,312.0,4.0
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,XgU_CX_G1zzCXCe1IV7I6g,Hawksmoor Guildhall,467,51.5155006968868,-0.0908641121643541,Dining and Drinking,55.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,8BIVr-9UFggPl9Of86wokQ,Burger and Lobster,482,51.5136669051182,-0.094483494758606,Dining and Drinking,61.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,c7urOor7CgoJAvuPezrDEQ,Bread Street Kitchen,497,51.5134808,-0.0947269,Dining and Drinking,163.0,3.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,499,51.5137180425786,-0.0994492651268561,Dining and Drinking,313.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,oMsnFxtMvVgEM0l5ktF2iQ,City Of London,528,51.513751,-0.10044,Dining and Drinking,20.0,5.0
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,uwQVCV7lXyHM2uvwKei-Dw,Konditor & Cook,554,51.51313,-0.0937,Dining and Drinking,49.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,PrIqHQtsQl-DnafTdS326A,Whitecross Market,613,51.5228285836074,-0.0927653379297215,Dining and Drinking,73.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,Z0r83lDOA1mI8RpNccXtHw,The Fat Bear,616,51.5131833881734,-0.10138103121642,Dining and Drinking,127.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,nwZeSFKD0dRqDM1H4pDy3w,Look Mum No Hands!,689,51.524013227609,-0.096938452042226,Dining and Drinking,153.0,4.0
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,zOLPCLptUE2UKRXYWCEHvg,The Modern Pantry,758,51.5230301121618,-0.103575187145258,Dining and Drinking,148.0,4.0
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,759,51.5184387,-0.1074239,Dining and Drinking,67.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,NEAPxGZfFuGZf8pjC2yhWQ,The Blackfriar,806,51.51213429293,-0.10372875314406,Dining and Drinking,156.0,4.0
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,833,51.5143449,-0.107315,Dining and Drinking,374.0,4.0
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,7fnq7-pePPEM2WaZ4CLg0g,Department of Coffee and Social Affairs,878,51.5194646,-0.1089855,Dining and Drinking,73.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,qaSQQRWgxlWgGgQPHbfgbA,Millennium Bridge,957,51.5093109572,-0.0985913331076,Dining and Drinking,125.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,68gc1BAE1IT_zZghFafw0Q,Ozone Coffee,1021,51.524683689256,-0.086674106560876,Dining and Drinking,193.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,h65i1MG-qok2e2eFU_1h1w,Sky Garden,1143,51.511313200747,-0.0836999694629159,Dining and Drinking,242.0,4.5
London,santander-cycles,"001043 - Museum of London, Barbican",192af6c05ee0929d16619c738b4bf2f7,51.51782144,-0.096496865,52,0,52,emdb4ELhKKQXpJ0lIOdg0w,Nightjar,1143,51.5265350341797,-0.0877109989523888,Dining and Drinking,186.0,4.5
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,zAwhjWMSCLzuy11-3s0q-g,Thai Taste,128,51.4949324,-0.1870318,Dining and Drinking,74.0,4.0
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,4ac518e5f964a520f2aa20e3,Thai Taste,130,51.494878,-0.186873,Dining and Drinking,,
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,4befda6fd4e4d13aba9c15a7,Paul - Gloucester,183,51.494811,-0.182518,Dining and Drinking,,
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,4bc0ca4babf4952113e2bf93,Bugis Street Brasserie,190,51.493974,-0.184216,Dining and Drinking,,
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,58b4089b7d0f6d3e476bb466,Comptoir Libanais,196,51.494709,-0.182397,Dining and Drinking,,
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,58e54847326c5a63b09c5cfb,PizzaExpress,197,51.495192,-0.18247,Dining and Drinking,,
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,4b82cfe5f964a520a7e630e3,Sainsbury's,202,51.495069,-0.188589,Retail,,
London,santander-cycles,"001116 - Emperor's Gate, South Kensington",e6e811c6c149dd40b03bde12f529f00f,51.49536226,-0.185296516,15,7,22,f4bEfbf1_VyZpLsvlonhMw,PAUL - Gloucester Road,204,51.4949745,-0.1825811,Dining and Drinking,58.0,4.5
