yelp_id,yelp_poi_name,review_count,categories,rating,poi_distance,poi_latitude,poi_longitude,bike_station_id
fpIx8nCBRqtImTkGJ-ujuQ,Morito,58,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,408,51.5258712768555,-0.108857996761799,2f1b132e8ba437cf2c675a845fea7265
5fk8f77KL2XAGTW9udwwCw,The Gunmakers,52,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,403,51.523006611062,-0.11052050667234,2f1b132e8ba437cf2c675a845fea7265
mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,313,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'churches', 'title': 'Churches'}]",4.5,239,51.5137180425786,-0.0994492651268561,cda3e1dfbb85c291f1d7f50af91e4e4b
QXOrompG3b2o7g6P4ePb5w,Tate Modern,727,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.0,470,51.5078610102146,-0.0991344451904297,cda3e1dfbb85c291f1d7f50af91e4e4b
K0lmqEgpNz97FausJUyn1A,Swan,258,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,402,51.50835,-0.096985,cda3e1dfbb85c291f1d7f50af91e4e4b
Z0r83lDOA1mI8RpNccXtHw,The Fat Bear,127,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.5,304,51.5131833881734,-0.10138103121642,cda3e1dfbb85c291f1d7f50af91e4e4b
IWl1Y0eQOZSnYeIDw94svg,Monmouth Coffee,317,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,825,51.5055383383613,-0.0914615294783139,cda3e1dfbb85c291f1d7f50af91e4e4b
-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,374,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,723,51.5143449,-0.107315,cda3e1dfbb85c291f1d7f50af91e4e4b
KzYd2EaFvmu63wqTIektSA,Padella,265,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,920,51.5051451,-0.0899515,cda3e1dfbb85c291f1d7f50af91e4e4b
qaSQQRWgxlWgGgQPHbfgbA,Millennium Bridge,125,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,305,51.5093109572,-0.0985913331076,cda3e1dfbb85c291f1d7f50af91e4e4b
rKwkCvsSfp8z7w1CmNnMMQ,The Table,288,"[{'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,723,51.505604,-0.099671,cda3e1dfbb85c291f1d7f50af91e4e4b
h65i1MG-qok2e2eFU_1h1w,Sky Garden,242,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,953,51.511313200747,-0.0836999694629159,cda3e1dfbb85c291f1d7f50af91e4e4b
P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,312,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,987,51.520481,-0.101486,cda3e1dfbb85c291f1d7f50af91e4e4b
NEAPxGZfFuGZf8pjC2yhWQ,The Blackfriar,156,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,435,51.51213429293,-0.10372875314406,cda3e1dfbb85c291f1d7f50af91e4e4b
KZd0pTzAhKbIs9Lg94Delg,Bread Ahead Bakery | Borough Market,96,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,815,51.5061427,-0.090258,cda3e1dfbb85c291f1d7f50af91e4e4b
uwQVCV7lXyHM2uvwKei-Dw,Konditor & Cook,49,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,306,51.51313,-0.0937,cda3e1dfbb85c291f1d7f50af91e4e4b
yEo_5mmozlhGpwUWEqaw9w,"OXO Tower Restaurant, Bar And Brasserie",232,"[{'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,860,51.5083860657884,-0.108466279762297,cda3e1dfbb85c291f1d7f50af91e4e4b
8BIVr-9UFggPl9Of86wokQ,Burger and Lobster,61,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,279,51.5136669051182,-0.094483494758606,cda3e1dfbb85c291f1d7f50af91e4e4b
4CGgn2MmN5Z7B6GAlMAcxQ,Mango Indian,144,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,837,51.504962,-0.092963,cda3e1dfbb85c291f1d7f50af91e4e4b
c7urOor7CgoJAvuPezrDEQ,Bread Street Kitchen,163,"[{'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,252,51.5134808,-0.0947269,cda3e1dfbb85c291f1d7f50af91e4e4b
oMsnFxtMvVgEM0l5ktF2iQ,City Of London,20,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,287,51.513751,-0.10044,cda3e1dfbb85c291f1d7f50af91e4e4b
--Dgu15dq9WJyfESIcylCQ,Gordon Ramsay Street Pizza,42,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,221,51.5135498046875,-0.0952299982309341,cda3e1dfbb85c291f1d7f50af91e4e4b
Vaq49W0ubGjuIc4h5_qQ0w,The Mayfair Chippy,376,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,295,51.5131345,-0.1533961,875b49fd8018996a5f1840b6322d951b
RFyH1Qiv06LYHrwqzLkVXg,Roti Chai,310,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,286,51.5146226,-0.1557135,875b49fd8018996a5f1840b6322d951b
4VqbGRaYQJakPe2K6jKhOQ,Hyde Park,402,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,981,51.5039538036569,-0.152711774741523,875b49fd8018996a5f1840b6322d951b
bJiVADMSTEKj0MjqiLrOPA,The Grazing Goat Marylebone,270,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'british', 'title': 'British'}]",4.0,349,51.515378341447,-0.15823586449841,875b49fd8018996a5f1840b6322d951b
Y775ayDb-qviW7Ys_uzxEQ,Patty & Bun,197,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,607,51.515786,-0.150785,875b49fd8018996a5f1840b6322d951b
teXPunKtpwj0NuttvPYhyQ,The Victoria,255,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.5,962,51.51350403679,-0.17119959969309,875b49fd8018996a5f1840b6322d951b
hF7L2L1pcPqNrE0js9xMDw,The Wallace Collection,118,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,649,51.5174316756205,-0.153022552114862,875b49fd8018996a5f1840b6322d951b
odnKjwTrgHDlgw0l43eKFA,The Golden Hind,262,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,777,51.5180015563965,-0.151026993989944,875b49fd8018996a5f1840b6322d951b
hXWtuKNmbVzAYtoZhNLLPw,Connaught Bar,79,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,589,51.5101556,-0.1496314,875b49fd8018996a5f1840b6322d951b
otUz0bAJLkorJkMgEjRErA,Burger & Lobster,243,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,1006,51.5069919134923,-0.145631313738818,875b49fd8018996a5f1840b6322d951b
1QzmZlxN3LRhBYYbCqjD-g,Zayna,101,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,305,51.514952,-0.158385,875b49fd8018996a5f1840b6322d951b
lMhErBByefchffCCf5fUjQ,Scott's,109,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'british', 'title': 'British'}]",4.5,527,51.5098472,-0.150917,875b49fd8018996a5f1840b6322d951b
TAp2svGm7xF5ZQwenQwbRw,Gordon Ramsay Bar & Grill,252,"[{'alias': 'british', 'title': 'British'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,425,51.512403,-0.151296,875b49fd8018996a5f1840b6322d951b
M1gUkd17zi9ZYjBcSkSpIA,Le Gavroche,64,"[{'alias': 'french', 'title': 'French'}]",4.5,196,51.511300562631,-0.15507069144529,875b49fd8018996a5f1840b6322d951b
cV9dn2Db9xzd4YnnEmMLnQ,Le Relais de Venise L'Entrecôte,195,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,793,51.518264,-0.151117,875b49fd8018996a5f1840b6322d951b
W_MsdJkinHKRqn5P4PkRUw,Texture,53,"[{'alias': 'champagne_bars', 'title': 'Champagne Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,294,51.514873602131,-0.156574989917278,875b49fd8018996a5f1840b6322d951b
q-OOWNDtWue-ALqtnL2iDQ,Trishna,103,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,733,51.518294,-0.153047,875b49fd8018996a5f1840b6322d951b
6tXkeZlisxTtdUsjDaTqaw,Chiltern Firehouse,166,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}, {'alias': 'british', 'title': 'British'}]",4.0,737,51.5187121017659,-0.154846859653053,875b49fd8018996a5f1840b6322d951b
oERtgNeSaDE0XRPmGEP4uQ,Donostia,41,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,363,51.514732,-0.160959,875b49fd8018996a5f1840b6322d951b
Orx87C7tgxPlYG4qNCC4MQ,Locanda Locatelli,60,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,316,51.515366,-0.157287,875b49fd8018996a5f1840b6322d951b
vlq4D26p_143Tj21OF-iMA,Dishoom,577,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,740,51.5245310066818,-0.076594190862934,7a313e52da56a73b85d832b03d57f561
hOLFwKg4-0FsCleJ4yoCXw,Duck & Waffle,827,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.0,623,51.516178,-0.08094,7a313e52da56a73b85d832b03d57f561
68gc1BAE1IT_zZghFafw0Q,Ozone Coffee,193,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,419,51.524683689256,-0.086674106560876,7a313e52da56a73b85d832b03d57f561
emdb4ELhKKQXpJ0lIOdg0w,Nightjar,186,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,636,51.5265350341797,-0.0877109989523888,7a313e52da56a73b85d832b03d57f561
CrQcYS4nWWdXmSD1pxf_KA,Beigel Bake,489,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.0,1035,51.524391,-0.071726,7a313e52da56a73b85d832b03d57f561
qF2RobL-4k6IYnS6hpqEyA,Poppies,374,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,803,51.5202629,-0.074075,7a313e52da56a73b85d832b03d57f561
DI9SUiuxlf1WjkTu_jJSbg,Hawksmoor Spitalfields,177,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'british', 'title': 'British'}]",4.5,690,51.5211502,-0.075657,7a313e52da56a73b85d832b03d57f561
PrIqHQtsQl-DnafTdS326A,Whitecross Market,73,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]",4.5,535,51.5228285836074,-0.0927653379297215,7a313e52da56a73b85d832b03d57f561
JhmrjmyrIhAVlM0D0n3VoQ,Sushisamba,271,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,623,51.516179,-0.080946,7a313e52da56a73b85d832b03d57f561
-ylzTrYtRJUJa2BuAInoyQ,Friends of Ours,96,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,912,51.5291189,-0.0836995,7a313e52da56a73b85d832b03d57f561
mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,313,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'churches', 'title': 'Churches'}]",4.5,1250,51.5137180425786,-0.0994492651268561,7a313e52da56a73b85d832b03d57f561
4lCI-05rQo2hQMr9qXKJAQ,Pizza Union,92,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,688,51.5175265894232,-0.0773585960268974,7a313e52da56a73b85d832b03d57f561
m3vdBGC0X94sG_5pglDcjQ,St. John Bread & Wine,139,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,799,51.5196695,-0.074299,7a313e52da56a73b85d832b03d57f561
SCdYgnZUaaQiCAUnfRxlsg,Happiness Forgets,111,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,798,51.52770282863,-0.0816464424133301,7a313e52da56a73b85d832b03d57f561
vCF8ut7OZcfA4hEmhngfSQ,Andina,148,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,696,51.5243208695971,-0.077134990126122,7a313e52da56a73b85d832b03d57f561
O3WaROs_7OFbYv4B-7m02Q,Polo 24 Hour Bar,111,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,509,51.517821,-0.080269,7a313e52da56a73b85d832b03d57f561
iDneZRtqN6dimKmcNQjVZA,The Clove Club,110,"[{'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,813,51.5270489,-0.0791196,7a313e52da56a73b85d832b03d57f561
vvE5E6WcPkK6ZB3Ivkqiqg,Flat Iron,51,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,568,51.5247221,-0.0804249,7a313e52da56a73b85d832b03d57f561
xcWZzhS9HgG3-H6xQMtOtA,The Mayor of Scaredy Cat Town,100,"[{'alias': 'lounges', 'title': 'Lounges'}]",4.0,555,51.51837,-0.07872,7a313e52da56a73b85d832b03d57f561
ZLPQlA8pLRvNQ1kDCVHmVQ,Pizza East,245,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,667,51.5240601,-0.0770451,7a313e52da56a73b85d832b03d57f561
VDqG3RA4tZ2VwZqWRwimxg,IWM London,189,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,771,51.495597,-0.108307,6f0da70cca0d21bcec718b81b1f7ad4a
p77CnjTGOIZA1hEpLfCC6Q,Kennington Lane Cafe,107,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,738,51.4860611,-0.1208514,6f0da70cca0d21bcec718b81b1f7ad4a
yihpb_5t5mGJvfbOEED_VQ,The Corner Cafe,30,"[{'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",4.5,800,51.4957548701444,-0.115179994392665,6f0da70cca0d21bcec718b81b1f7ad4a
y5UB2-9eBbq9EAb0TxvjYA,Imperial War Museum,18,"[{'alias': 'museums', 'title': 'Museums'}]",5.0,791,51.4958350790196,-0.10861125795578,6f0da70cca0d21bcec718b81b1f7ad4a
38iegDzXGoW0yCKQPk3r4g,The Tommyfield,40,"[{'alias': 'british', 'title': 'British'}]",3.5,53,51.4886456,-0.1108354,6f0da70cca0d21bcec718b81b1f7ad4a
9k1ndUfw275BoogFjkGv9A,Duchy Arms,10,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",5.0,208,51.4891674118522,-0.114417903941894,6f0da70cca0d21bcec718b81b1f7ad4a
vDYVC5x9dSwCOZ78iDsRsg,Royal Vauxhall Tavern,36,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,772,51.4860659,-0.121945,6f0da70cca0d21bcec718b81b1f7ad4a
bpDse0sW55Qbd8pp8PaHKw,Queens Head Cafe,14,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,601,51.4916859895181,-0.118929147720337,6f0da70cca0d21bcec718b81b1f7ad4a
5rGACVUL-kFwJt0LMgHRBA,Bonnington Café,49,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,764,51.4846229,-0.1200278,6f0da70cca0d21bcec718b81b1f7ad4a
iu8y4bnF7sVL8tTzx8O4Ug,Mumbai Delight,28,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,1153,51.4822501,-0.1241705,6f0da70cca0d21bcec718b81b1f7ad4a
sen5D3KKE0penBC7d5GlUQ,Zeitgeist,29,"[{'alias': 'german', 'title': 'German'}]",4.0,541,51.491333,-0.1182021,6f0da70cca0d21bcec718b81b1f7ad4a
46opqo5TCTo-3Ve8JD8btg,Dirty Burger,49,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,809,51.4860906719829,-0.122189102112711,6f0da70cca0d21bcec718b81b1f7ad4a
3EZWvxhLjYEqAQyg1VJ9Zg,Dragon Castle,54,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,969,51.492101,-0.098573,6f0da70cca0d21bcec718b81b1f7ad4a
EBgsBNtjU4jj6RjOq3DfJA,The Albert Arms,23,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,1075,51.497408129086,-0.10391774390391,6f0da70cca0d21bcec718b81b1f7ad4a
A4XN6FM_ankGP7kYvwjjIw,Oaka At The Mansion House,16,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,433,51.489283,-0.105205,6f0da70cca0d21bcec718b81b1f7ad4a
HG-nUBOpiMIo3cYdaNbM8Q,Tea House Theatre,39,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,653,51.4881460278669,-0.120783489248339,6f0da70cca0d21bcec718b81b1f7ad4a
48ER85ZkEi387rDlH3mH8g,The Old Red Lion,17,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,439,51.489351,-0.1054,6f0da70cca0d21bcec718b81b1f7ad4a
aPfg25ZHYizYDfUMjELX6A,The Black Dog,22,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,656,51.488721108267,-0.12091580684024,6f0da70cca0d21bcec718b81b1f7ad4a
c26xf-3SniIzdTbvUOCeCA,Three Stags,38,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,861,51.4967051,-0.1113539,6f0da70cca0d21bcec718b81b1f7ad4a
fKMXbgErJHLNHd37LhIlSw,The Rose,41,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,781,51.48980746464,-0.12263292569944,6f0da70cca0d21bcec718b81b1f7ad4a
70Q-Ll18zb4aglXXbUG7lw,Ffiona's Restaurant,295,"[{'alias': 'british', 'title': 'British'}]",4.5,782,51.50405773515,-0.192783395566043,df9f5907d8bc1abc5886ab3e8f030292
x3a5aaaRt7wJkzrXfLG96Q,Dishoom - Kensington,253,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,803,51.5012974019964,-0.191184893250465,df9f5907d8bc1abc5886ab3e8f030292
fsOgXPBc9ZAPFGSrHmLvuw,Holland Park,59,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,99,51.5014628,-0.2036111,df9f5907d8bc1abc5886ab3e8f030292
hGiblm0l67sLGTtsMvx51A,The Churchill Arms,381,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,879,51.5068261,-0.194781,df9f5907d8bc1abc5886ab3e8f030292
jcWobjpfGS5AaJuh13UbUw,Il Portico,54,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,313,51.4985799,-0.2000019,df9f5907d8bc1abc5886ab3e8f030292
5tAAwu7ZDhulLsyt09bXnw,Maggie Jones's,134,"[{'alias': 'british', 'title': 'British'}]",4.5,847,51.502856014927,-0.1909916674772,df9f5907d8bc1abc5886ab3e8f030292
OLXUZqx6doQtdeHfyEoyOw,Balans Soho Society,99,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,512,51.4999833,-0.1956639,df9f5907d8bc1abc5886ab3e8f030292
q7Oz1gTCgoQkFu3VoOQrDQ,Mohsen,80,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,621,51.495177,-0.20302,df9f5907d8bc1abc5886ab3e8f030292
tcVWoHSko9PIy_Ec95_j1A,Candella Tea Room,93,"[{'alias': 'tea', 'title': 'Tea Rooms'}]",4.5,830,51.5040735504425,-0.192011632025242,df9f5907d8bc1abc5886ab3e8f030292
HntBHodgbw-vhW3MaCqbcw,The Windsor Castle,122,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,630,51.505787326816,-0.198597460985184,df9f5907d8bc1abc5886ab3e8f030292
disw05otT_liXnTEy-6ISA,Orjowan Lebanese Cuisine,113,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,1093,51.4928295219961,-0.193373873798701,df9f5907d8bc1abc5886ab3e8f030292
xswz3LN249CBWn-Xc7u2lg,Kitchen W8,42,"[{'alias': 'french', 'title': 'French'}]",4.5,449,51.4992288,-0.1969429,df9f5907d8bc1abc5886ab3e8f030292
dXEPhJmyV9BiA77wdAfEmg,The Blackbird,172,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,1237,51.49178,-0.19211,df9f5907d8bc1abc5886ab3e8f030292
-E5pZ_XXmQM9BCprahxnaw,The Scarsdale Tavern,65,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,494,51.496972727492,-0.19898382361723,df9f5907d8bc1abc5886ab3e8f030292
Gdqq0f4R8pBXIcHvAI3SuQ,The Abingdon,54,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,577,51.497629045444,-0.19607751802576,df9f5907d8bc1abc5886ab3e8f030292
quDvI_AOhQpbjzH2XST-Rw,Design Museum,76,"[{'alias': 'museums', 'title': 'Museums'}]",3.5,195,51.499897,-0.200276,df9f5907d8bc1abc5886ab3e8f030292
l_Y75MzPOr1-PxuJw0JdWg,Addie's Thai Cafe,120,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,950,51.493824,-0.194675,df9f5907d8bc1abc5886ab3e8f030292
8hz9UOfK0mIsAzs90vrN8Q,The Muffin Man Tea Shop,115,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",3.5,704,51.49944,-0.1928114,df9f5907d8bc1abc5886ab3e8f030292
E32UWQyHYlSrBbRbtxPzKQ,The Shed,81,"[{'alias': 'british', 'title': 'British'}]",4.5,1114,51.5089417,-0.1937266,df9f5907d8bc1abc5886ab3e8f030292
3cxehtFJIiYyS2WNmOnygQ,Yashin Sushi,51,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,494,51.5007620563954,-0.195618867874146,df9f5907d8bc1abc5886ab3e8f030292
YNduANMPzIVE8CzBH7YjEQ,Regency Café,446,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,658,51.4940143171,-0.13222007974201,e387517d593a5fb0f9285d10114b7be9
wDeBnvcwVI5rrMnKt-ATSA,Tate Britain,136,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'bookstores', 'title': 'Bookstores'}]",4.5,314,51.4907293031787,-0.126866769172693,e387517d593a5fb0f9285d10114b7be9
p77CnjTGOIZA1hEpLfCC6Q,Kennington Lane Cafe,107,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,629,51.4860611,-0.1208514,e387517d593a5fb0f9285d10114b7be9
5o8lm4tCTGgZfH0N4QAgMg,CASK Pub and Kitchen,146,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,656,51.49135039773,-0.13753688795203,e387517d593a5fb0f9285d10114b7be9
jrRKp4dsl9uTQjBb0uBbfw,Pimlico Fresh,166,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,874,51.492391374275,-0.14021524722041,e387517d593a5fb0f9285d10114b7be9
Wjgxl0lSp_FRtzecbJ4FZQ,The Queens Arms,154,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,828,51.4925789,-0.1392194,e387517d593a5fb0f9285d10114b7be9
JJTlY7F3S9tiiO-eIeCL6g,Laughing Halibut,267,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,971,51.4966544699782,-0.133777235475182,e387517d593a5fb0f9285d10114b7be9
vmi7fEu1vy2Tj2yuYlgR0g,Kazan,123,"[{'alias': 'turkish', 'title': 'Turkish'}]",4.5,919,51.4927,-0.14072,e387517d593a5fb0f9285d10114b7be9
EvD20xcmZqb3RuvFej1mSw,The Cinnamon Club,197,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,1002,51.497381,-0.129634,e387517d593a5fb0f9285d10114b7be9
ySM7A1ljKIthN6ckAYdN5g,The Marquis of Westminster,127,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,884,51.491901,-0.140515,e387517d593a5fb0f9285d10114b7be9
jYR8V2rwM0iYL7CFH0Q5Cw,White Swan,44,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,221,51.489834260088,-0.13151611338498,e387517d593a5fb0f9285d10114b7be9
GmcJxoMCWY8ULrYzJt_5mg,Paradise Indian Restaurant,44,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,845,51.4920174870742,-0.140067636966705,e387517d593a5fb0f9285d10114b7be9
4Fn1xeH_dmsjWHsLblIoSQ,Hot Stuff,59,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,988,51.4796635642281,-0.126418375984764,e387517d593a5fb0f9285d10114b7be9
